product_id,product_name,category,sub_category,profit,product_rank,total_profitable_products,cumulative_profit,cumulative_profit_share,product_share
TEC-AC-10004487,"Memorex Router, Erganomic",Technology,Accessories,1495.51,219,7691,592827.06,0.2926,0.0285
TEC-AC-10003814,"Belkin Router, Programmable",Technology,Accessories,1488.63,220,7691,594315.69,0.2933,0.0286
TEC-CO-10000395,"Hewlett Fax Machine, Laser",Technology,Copiers,1486.14,221,7691,595801.82,0.294,0.0287
FUR-BO-10001392,"Sauder Classic Bookcase, Traditional",Furniture,Bookcases,1482.21,222,7691,597284.03,0.2948,0.0289
FUR-BO-10004771,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases,1482.14,223,7691,598766.17,0.2955,0.029
TEC-CO-10001943,Canon PC-428 Personal Copier,Technology,Copiers,1469.93,224,7691,600236.1,0.2962,0.0291
TEC-CO-10000967,"HP Fax Machine, Laser",Technology,Copiers,1469.61,225,7691,601705.71,0.297,0.0293
TEC-AC-10000890,"Belkin Router, USB",Technology,Accessories,1463.42,226,7691,603169.13,0.2977,0.0294
FUR-CH-10000685,"Hon Executive Leather Armchair, Black",Furniture,Chairs,1462.83,227,7691,604631.96,0.2984,0.0295
OFF-AP-10002252,"Cuisinart Stove, Black",Office Supplies,Appliances,1462.56,228,7691,606094.52,0.2991,0.0296
TEC-MA-10000010,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Technology,Machines,1459.2,229,7691,607553.72,0.2998,0.0298
TEC-CO-10003917,"HP Fax and Copier, Digital",Technology,Copiers,1458.93,230,7691,609012.66,0.3006,0.0299
OFF-FEL-10001541,"Fellowes Lockers, Wire Frame",Office Supplies,Storage,1444.8,231,7691,610457.46,0.3013,0.03
OFF-AP-10003598,"Breville Refrigerator, Red",Office Supplies,Appliances,1443.7,232,7691,611901.16,0.302,0.0302
TEC-CO-10003354,"Brother Fax Machine, Laser",Technology,Copiers,1433.17,233,7691,613334.33,0.3027,0.0303
TEC-AC-10004145,Logitech diNovo Edge Keyboard,Technology,Accessories,1432.44,234,7691,614766.77,0.3034,0.0304
TEC-CO-10002150,"Canon Fax and Copier, Digital",Technology,Copiers,1432.35,235,7691,616199.12,0.3041,0.0306
FUR-CH-10000974,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs,1430.23,236,7691,617629.35,0.3048,0.0307
OFF-AP-10001305,"Breville Microwave, White",Office Supplies,Appliances,1430.18,237,7691,619059.53,0.3055,0.0308
TEC-CO-10002284,"Hewlett Copy Machine, Color",Technology,Copiers,1428.49,238,7691,620488.02,0.3062,0.0309
FUR-FU-10000368,"Deflect-O Frame, Durable",Furniture,Furnishings,1428.02,239,7691,621916.04,0.3069,0.0311
TEC-CO-10001919,"Brother Fax Machine, Color",Technology,Copiers,1426.45,240,7691,623342.49,0.3076,0.0312
TEC-NOK-10004339,"Nokia Smart Phone, Cordless",Technology,Phones,1424.85,241,7691,624767.34,0.3083,0.0313
TEC-CO-10000051,"Sharp Wireless Fax, Color",Technology,Copiers,1418.35,242,7691,626185.69,0.309,0.0315
OFF-AR-10002805,"Boston Sketch Pad, Blue",Office Supplies,Art,1413.9,243,7691,627599.59,0.3097,0.0316
FUR-BO-10003945,"Sauder 3-Shelf Cabinet, Metal",Furniture,Bookcases,1413.77,244,7691,629013.36,0.3104,0.0317
FUR-CH-10001465,"Hon Swivel Stool, Red",Furniture,Chairs,1413.73,245,7691,630427.09,0.3111,0.0319
OFF-ST-10004695,"Fellowes File Cart, Blue",Office Supplies,Storage,1413.21,246,7691,631840.3,0.3118,0.032
OFF-HAM-10004896,"Hamilton Beach Microwave, Red",Office Supplies,Appliances,1412.09,247,7691,633252.4,0.3125,0.0321
OFF-AP-10001503,"KitchenAid Microwave, Black",Office Supplies,Appliances,1409.05,248,7691,634661.45,0.3132,0.0322
TEC-PH-10002672,"Cisco Smart Phone, Full Size",Technology,Phones,1406.88,249,7691,636068.33,0.3139,0.0324
TEC-CO-10004170,"HP Wireless Fax, High-Speed",Technology,Copiers,1404.94,250,7691,637473.27,0.3146,0.0325
FUR-CH-10001664,"Novimex Swivel Stool, Black",Furniture,Chairs,1404.38,251,7691,638877.65,0.3153,0.0326
OFF-AP-10000584,"Breville Refrigerator, Silver",Office Supplies,Appliances,1404.0,252,7691,640281.65,0.316,0.0328
TEC-SAM-10004940,"Samsung Smart Phone, Full Size",Technology,Phones,1402.36,253,7691,641684.01,0.3167,0.0329
TEC-AC-10004070,"Memorex Router, Programmable",Technology,Accessories,1396.8,254,7691,643080.81,0.3174,0.033
TEC-OKI-10003124,"Okidata Inkjet, Wireless",Technology,Machines,1394.46,255,7691,644475.27,0.3181,0.0332
FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,1388.63,256,7691,645863.91,0.3188,0.0333
OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,Office Supplies,Storage,1388.61,257,7691,647252.51,0.3194,0.0334
FUR-CH-10004694,"Office Star Rocking Chair, Black",Furniture,Chairs,1388.16,258,7691,648640.67,0.3201,0.0335
FUR-CH-10003009,"Novimex Swivel Stool, Adjustable",Furniture,Chairs,1387.08,259,7691,650027.75,0.3208,0.0337
FUR-CH-10002091,"Harbour Creations Swivel Stool, Set of Two",Furniture,Chairs,1381.67,260,7691,651409.42,0.3215,0.0338
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage,1380.72,261,7691,652790.14,0.3222,0.0339
FUR-CH-10003616,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,1376.47,262,7691,654166.6,0.3229,0.0341
OFF-AP-10001406,"Breville Stove, Black",Office Supplies,Appliances,1376.16,263,7691,655542.76,0.3235,0.0342
OFF-AP-10002397,"Breville Microwave, White",Office Supplies,Appliances,1373.15,264,7691,656915.91,0.3242,0.0343
TEC-CIS-10002259,"Cisco Smart Phone, Cordless",Technology,Phones,1367.71,265,7691,658283.62,0.3249,0.0345
TEC-CO-10000266,"Canon Copy Machine, Color",Technology,Copiers,1367.26,266,7691,659650.88,0.3256,0.0346
TEC-AC-10004808,"Memorex Router, Erganomic",Technology,Accessories,1366.4,267,7691,661017.27,0.3262,0.0347
FUR-HON-10003533,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,1364.88,268,7691,662382.15,0.3269,0.0348
TEC-MA-10004423,"StarTech Card Printer, White",Technology,Machines,1364.23,269,7691,663746.38,0.3276,0.035
FUR-CH-10000027,"SAFCO Executive Leather Armchair, Black",Furniture,Chairs,1363.23,270,7691,665109.61,0.3283,0.0351
OFF-ST-10004646,"Fellowes Lockers, Blue",Office Supplies,Storage,1359.96,271,7691,666469.57,0.3289,0.0352
TEC-PH-10003856,"Motorola Smart Phone, with Caller ID",Technology,Phones,1355.4,272,7691,667824.97,0.3296,0.0354
TEC-HEW-10001074,"Hewlett Fax Machine, Color",Technology,Copiers,1349.63,273,7691,669174.6,0.3303,0.0355
FUR-TA-10000184,"Barricks Conference Table, Fully Assembled",Furniture,Tables,1344.56,274,7691,670519.15,0.3309,0.0356
TEC-MA-10002771,"StarTech Inkjet, White",Technology,Machines,1342.05,275,7691,671861.2,0.3316,0.0358
FUR-BO-10004053,"Dania Library with Doors, Metal",Furniture,Bookcases,1338.5,276,7691,673199.71,0.3322,0.0359
FUR-CH-10000777,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,1337.7,277,7691,674537.41,0.3329,0.036
TEC-CO-10004605,"HP Copy Machine, Color",Technology,Copiers,1333.22,278,7691,675870.63,0.3336,0.0361
TEC-AC-10003506,"Enermax Router, Erganomic",Technology,Accessories,1331.85,279,7691,677202.48,0.3342,0.0363
TEC-CO-10004961,"HP Wireless Fax, Color",Technology,Copiers,1330.8,280,7691,678533.28,0.3349,0.0364
TEC-STA-10003330,"StarTech Printer, Red",Technology,Machines,1329.52,281,7691,679862.8,0.3355,0.0365
TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines,1327.98,282,7691,681190.78,0.3362,0.0367
OFF-ELD-10002199,"Eldon File Cart, Single Width",Office Supplies,Storage,1324.08,283,7691,682514.86,0.3368,0.0368
FUR-CH-10002132,"Hon Rocking Chair, Black",Furniture,Chairs,1322.89,284,7691,683837.75,0.3375,0.0369
TEC-APP-10000308,"Apple Smart Phone, Full Size",Technology,Phones,1322.71,285,7691,685160.46,0.3381,0.0371
OFF-ST-10000007,"Fellowes File Cart, Single Width",Office Supplies,Storage,1319.84,286,7691,686480.3,0.3388,0.0372
OFF-AP-10001776,"Hoover Refrigerator, Red",Office Supplies,Appliances,1319.04,287,7691,687799.34,0.3395,0.0373
FUR-SAU-10004053,"Sauder Floating Shelf Set, Mobile",Furniture,Bookcases,1312.2,288,7691,689111.54,0.3401,0.0374
OFF-AP-10002941,"Breville Refrigerator, Silver",Office Supplies,Appliances,1310.58,289,7691,690422.12,0.3407,0.0376
FUR-CH-10003354,"Harbour Creations Swivel Stool, Red",Furniture,Chairs,1309.88,290,7691,691732.01,0.3414,0.0377
FUR-BO-10003706,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,1307.84,291,7691,693039.85,0.342,0.0378
FUR-BO-10004388,"Ikea Library with Doors, Metal",Furniture,Bookcases,1306.17,292,7691,694346.02,0.3427,0.038
FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,1305.65,293,7691,695651.67,0.3433,0.0381
OFF-ST-10002566,"Tenex Lockers, Wire Frame",Office Supplies,Storage,1305.21,294,7691,696956.88,0.344,0.0382
OFF-KIT-10003683,"KitchenAid Stove, Silver",Office Supplies,Appliances,1301.46,295,7691,698258.34,0.3446,0.0384
FUR-BO-10003905,"Ikea Stackable Bookrack, Mobile",Furniture,Bookcases,1300.5,296,7691,699558.84,0.3453,0.0385
FUR-BO-10003881,"Sauder Floating Shelf Set, Mobile",Furniture,Bookcases,1300.32,297,7691,700859.16,0.3459,0.0386
TEC-CO-10003982,"HP Ink, High-Speed",Technology,Copiers,1299.83,298,7691,702158.99,0.3465,0.0387
TEC-AC-10000007,"SanDisk Router, USB",Technology,Accessories,1292.76,299,7691,703451.75,0.3472,0.0389
FUR-CH-10002573,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs,1292.7,300,7691,704744.45,0.3478,0.039
FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,Chairs,1292.13,301,7691,706036.58,0.3485,0.0391
TEC-MA-10001261,"Konica Printer, Wireless",Technology,Machines,1290.67,302,7691,707327.25,0.3491,0.0393
FUR-IKE-10001301,"Ikea Stackable Bookrack, Pine",Furniture,Bookcases,1288.54,303,7691,708615.79,0.3497,0.0394
OFF-AP-10000304,"Hoover Microwave, White",Office Supplies,Appliances,1288.19,304,7691,709903.98,0.3504,0.0395
OFF-ROG-10002132,"Rogers Lockers, Industrial",Office Supplies,Storage,1284.84,305,7691,711188.82,0.351,0.0397
FUR-BO-10003873,"Safco Library with Doors, Mobile",Furniture,Bookcases,1281.44,306,7691,712470.26,0.3516,0.0398
FUR-CH-10004755,"Novimex Swivel Stool, Red",Furniture,Chairs,1280.04,307,7691,713750.31,0.3523,0.0399
TEC-MA-10001627,"Konica Printer, White",Technology,Machines,1272.57,308,7691,715022.88,0.3529,0.04
FUR-BO-10001598,"Bush Corner Shelving, Pine",Furniture,Bookcases,1264.61,309,7691,716287.49,0.3535,0.0402
FUR-CH-10004600,"Harbour Creations Chairmat, Red",Furniture,Chairs,1263.6,310,7691,717551.09,0.3541,0.0403
OFF-PA-10000994,Xerox 1915,Office Supplies,Paper,1262.39,311,7691,718813.48,0.3548,0.0404
TEC-CO-10001894,"Sharp Copy Machine, High-Speed",Technology,Copiers,1261.53,312,7691,720075.01,0.3554,0.0406
OFF-ST-10001496,Standard Rollaway File with Lock,Office Supplies,Storage,1261.33,313,7691,721336.34,0.356,0.0407
FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings,1260.22,314,7691,722596.56,0.3566,0.0408
OFF-ST-10002159,"Fellowes Lockers, Wire Frame",Office Supplies,Storage,1259.04,315,7691,723855.6,0.3572,0.041
TEC-BEL-10003985,"Belkin Router, USB",Technology,Accessories,1255.93,316,7691,725111.53,0.3579,0.0411
FUR-FU-10004516,"Deflect-O Frame, Black",Furniture,Furnishings,1255.88,317,7691,726367.41,0.3585,0.0412
OFF-ST-10003306,Letter Size Cart,Office Supplies,Storage,1252.88,318,7691,727620.29,0.3591,0.0413
TEC-PH-10003891,"Cisco Audio Dock, with Caller ID",Technology,Phones,1252.22,319,7691,728872.51,0.3597,0.0415
OFF-AP-10002371,"KitchenAid Blender, Silver",Office Supplies,Appliances,1248.65,320,7691,730121.16,0.3603,0.0416
TEC-MA-10004428,"Panasonic Card Printer, Durable",Technology,Machines,1247.12,321,7691,731368.28,0.361,0.0417
OFF-ST-10004226,"Fellowes File Cart, Blue",Office Supplies,Storage,1246.49,322,7691,732614.76,0.3616,0.0419
OFF-ST-10003953,"Smead File Cart, Industrial",Office Supplies,Storage,1245.0,323,7691,733859.76,0.3622,0.042
TEC-CO-10002587,"Sharp Fax and Copier, Laser",Technology,Copiers,1243.96,324,7691,735103.72,0.3628,0.0421
OFF-ST-10003203,"Eldon Lockers, Wire Frame",Office Supplies,Storage,1242.6,325,7691,736346.32,0.3634,0.0423
FUR-CH-10002477,"Harbour Creations Executive Leather Armchair, Red",Furniture,Chairs,1241.95,326,7691,737588.27,0.364,0.0424
FUR-CH-10002335,Hon GuestStacker Chair,Furniture,Chairs,1233.08,327,7691,738821.35,0.3646,0.0425
FUR-CH-10003941,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,1226.46,328,7691,740047.81,0.3652,0.0426
TEC-PH-10004182,"Motorola Smart Phone, Full Size",Technology,Phones,1225.18,329,7691,741272.99,0.3658,0.0428
TEC-CO-10002658,"Hewlett Ink, Laser",Technology,Copiers,1220.39,330,7691,742493.38,0.3664,0.0429
TEC-PH-10004221,"Samsung Speaker Phone, Cordless",Technology,Phones,1220.37,331,7691,743713.75,0.367,0.043
TEC-MEM-10002005,"Memorex Router, Erganomic",Technology,Accessories,1219.99,332,7691,744933.74,0.3676,0.0432
OFF-AP-10002317,"Hamilton Beach Refrigerator, Silver",Office Supplies,Appliances,1218.72,333,7691,746152.46,0.3682,0.0433
FUR-BO-10002204,"Bush Classic Bookcase, Pine",Furniture,Bookcases,1217.08,334,7691,747369.54,0.3689,0.0434
OFF-AP-10001190,"Hoover Refrigerator, Silver",Office Supplies,Appliances,1212.05,335,7691,748581.58,0.3694,0.0436
FUR-CH-10004863,"SAFCO Swivel Stool, Black",Furniture,Chairs,1208.09,336,7691,749789.68,0.37,0.0437
TEC-CO-10004662,"Hewlett Fax Machine, Color",Technology,Copiers,1205.01,337,7691,750994.69,0.3706,0.0438
TEC-AC-10000089,"SanDisk Router, Bluetooth",Technology,Accessories,1201.94,338,7691,752196.62,0.3712,0.0439
TEC-CO-10002283,"Brother Copy Machine, Color",Technology,Copiers,1200.36,339,7691,753396.98,0.3718,0.0441
TEC-MA-10003351,"Okidata Card Printer, White",Technology,Machines,1200.35,340,7691,754597.33,0.3724,0.0442
TEC-CO-10001703,"Brother Copy Machine, Laser",Technology,Copiers,1199.4,341,7691,755796.73,0.373,0.0443
OFF-AR-10004825,"BIC Canvas, Fluorescent",Office Supplies,Art,1194.92,342,7691,756991.65,0.3736,0.0445
TEC-CIS-10000758,"Cisco Smart Phone, Full Size",Technology,Phones,1187.76,343,7691,758179.41,0.3742,0.0446
TEC-AC-10004666,Maxell iVDR EX 500GB Cartridge,Technology,Accessories,1184.82,344,7691,759364.23,0.3748,0.0447
FUR-CH-10002033,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,1180.5,345,7691,760544.73,0.3754,0.0449
TEC-CO-10003784,"HP Fax Machine, Laser",Technology,Copiers,1180.44,346,7691,761725.18,0.3759,0.045
OFF-ST-10000704,"Rogers File Cart, Blue",Office Supplies,Storage,1179.47,347,7691,762904.64,0.3765,0.0451
FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,1179.37,348,7691,764084.02,0.3771,0.0452
TEC-AC-10001089,"Enermax Keyboard, Erganomic",Technology,Accessories,1177.98,349,7691,765262.0,0.3777,0.0454
FUR-BO-10003046,"Safco Library with Doors, Mobile",Furniture,Bookcases,1176.88,350,7691,766438.87,0.3783,0.0455
OFF-ST-10003102,"Rogers Lockers, Single Width",Office Supplies,Storage,1172.42,351,7691,767611.29,0.3788,0.0456
TEC-CO-10003448,"Canon Ink, Laser",Technology,Copiers,1171.13,352,7691,768782.41,0.3794,0.0458
FUR-BO-10004452,"Bush Classic Bookcase, Pine",Furniture,Bookcases,1170.21,353,7691,769952.63,0.38,0.0459
TEC-PH-10000984,Panasonic KX-TG9471B,Technology,Phones,1168.1,354,7691,771120.73,0.3806,0.046
TEC-CO-10004398,"Brother Copy Machine, Color",Technology,Copiers,1167.38,355,7691,772288.11,0.3811,0.0462
FUR-SAF-10003819,"SAFCO Swivel Stool, Set of Two",Furniture,Chairs,1163.7,356,7691,773451.81,0.3817,0.0463
OFF-AR-10002454,"Binney & Smith Canvas, Water Color",Office Supplies,Art,1159.63,357,7691,774611.44,0.3823,0.0464
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,1154.96,358,7691,775766.4,0.3829,0.0465
OFF-AP-10003184,"KitchenAid Stove, Silver",Office Supplies,Appliances,1153.05,359,7691,776919.45,0.3834,0.0467
FUR-CH-10004196,"Novimex Swivel Stool, Red",Furniture,Chairs,1150.59,360,7691,778070.04,0.384,0.0468
FUR-BO-10001779,"Safco Stackable Bookrack, Pine",Furniture,Bookcases,1150.24,361,7691,779220.28,0.3846,0.0469
TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,Phones,1147.42,362,7691,780367.7,0.3851,0.0471
FUR-BO-10002444,"Sauder Library with Doors, Mobile",Furniture,Bookcases,1146.83,363,7691,781514.53,0.3857,0.0472
TEC-PH-10000879,"Cisco Smart Phone, Full Size",Technology,Phones,1146.24,364,7691,782660.77,0.3863,0.0473
TEC-PH-10003556,"Samsung Speaker Phone, VoIP",Technology,Phones,1146.2,365,7691,783806.97,0.3868,0.0475
OFF-AP-10004186,"Breville Refrigerator, Black",Office Supplies,Appliances,1141.2,366,7691,784948.17,0.3874,0.0476
FUR-BO-10001039,"Dania Classic Bookcase, Traditional",Furniture,Bookcases,1137.49,367,7691,786085.66,0.388,0.0477
TEC-PH-10002715,"Cisco Audio Dock, VoIP",Technology,Phones,1136.64,368,7691,787222.3,0.3885,0.0478
FUR-IKE-10002894,"Ikea Library with Doors, Traditional",Furniture,Bookcases,1133.5,369,7691,788355.8,0.3891,0.048
TEC-ENE-10004627,"Enermax Router, Erganomic",Technology,Accessories,1126.95,370,7691,789482.75,0.3896,0.0481
OFF-AP-10004869,"KitchenAid Toaster, White",Office Supplies,Appliances,1125.85,371,7691,790608.59,0.3902,0.0482
FUR-BO-10000786,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,1123.1,372,7691,791731.69,0.3907,0.0484
FUR-SAF-10004530,"Safco Floating Shelf Set, Traditional",Furniture,Bookcases,1117.22,373,7691,792848.91,0.3913,0.0485
OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Storage,1114.37,374,7691,793963.28,0.3918,0.0486
OFF-AP-10003800,"Hoover Microwave, Silver",Office Supplies,Appliances,1113.65,375,7691,795076.93,0.3924,0.0488
FUR-BO-10000728,"Dania Corner Shelving, Traditional",Furniture,Bookcases,1112.89,376,7691,796189.83,0.3929,0.0489
TEC-MA-10000433,"Epson Inkjet, Durable",Technology,Machines,1112.76,377,7691,797302.59,0.3935,0.049
OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,Office Supplies,Storage,1106.66,378,7691,798409.25,0.394,0.0491
TEC-PH-10002624,Samsung Galaxy S4 Mini,Technology,Phones,1104.48,379,7691,799513.72,0.3946,0.0493
FUR-CH-10002830,"Office Star Rocking Chair, Red",Furniture,Chairs,1104.18,380,7691,800617.9,0.3951,0.0494
TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,Machines,1092.68,381,7691,801710.58,0.3957,0.0495
FUR-CHR-10002686,"Chromcraft Computer Table, Adjustable Height",Furniture,Tables,1091.7,382,7691,802802.28,0.3962,0.0497
OFF-ST-10002902,"Fellowes Lockers, Wire Frame",Office Supplies,Storage,1089.68,383,7691,803891.96,0.3967,0.0498
TEC-MA-10000429,"Konica Card Printer, Red",Technology,Machines,1089.0,384,7691,804980.97,0.3973,0.0499
OFF-ST-10001755,"Smead Lockers, Single Width",Office Supplies,Storage,1088.91,385,7691,806069.87,0.3978,0.0501
FUR-CH-10001271,"SAFCO Executive Leather Armchair, Red",Furniture,Chairs,1088.77,386,7691,807158.64,0.3984,0.0502
TEC-MA-10002680,"Konica Inkjet, White",Technology,Machines,1086.96,387,7691,808245.61,0.3989,0.0503
OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,1086.38,388,7691,809331.98,0.3994,0.0504
OFF-AP-10004063,"Cuisinart Stove, Silver",Office Supplies,Appliances,1085.14,389,7691,810417.13,0.4,0.0506
FUR-OFF-10004214,"Office Star Executive Leather Armchair, Red",Furniture,Chairs,1084.73,390,7691,811501.86,0.4005,0.0507
FUR-BO-10000071,"Safco 3-Shelf Cabinet, Metal",Furniture,Bookcases,1083.39,391,7691,812585.25,0.401,0.0508
TEC-SHA-10001231,"Sharp Wireless Fax, Color",Technology,Copiers,1082.48,392,7691,813667.73,0.4016,0.051
FUR-BO-10000411,"Sauder Floating Shelf Set, Metal",Furniture,Bookcases,1081.01,393,7691,814748.74,0.4021,0.0511
OFF-ST-10004377,"Rogers File Cart, Single Width",Office Supplies,Storage,1080.83,394,7691,815829.57,0.4026,0.0512
TEC-HP -10001574,"HP Fax Machine, Laser",Technology,Copiers,1079.71,395,7691,816909.28,0.4032,0.0514
TEC-PH-10002815,"Samsung Smart Phone, VoIP",Technology,Phones,1077.34,396,7691,817986.62,0.4037,0.0515
FUR-CH-10003822,"SAFCO Steel Folding Chair, Adjustable",Furniture,Chairs,1075.22,397,7691,819061.84,0.4042,0.0516
FUR-CH-10000430,"SAFCO Swivel Stool, Red",Furniture,Chairs,1074.65,398,7691,820136.49,0.4048,0.0517
TEC-NOK-10000784,"Nokia Speaker Phone, Cordless",Technology,Phones,1067.22,399,7691,821203.71,0.4053,0.0519
FUR-BO-10001753,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,1066.04,400,7691,822269.75,0.4058,0.052
TEC-AC-10000712,"Enermax Router, Programmable",Technology,Accessories,1065.3,401,7691,823335.05,0.4063,0.0521
TEC-MA-10002264,"Panasonic Printer, Durable",Technology,Machines,1063.62,402,7691,824398.67,0.4069,0.0523
TEC-CO-10001595,"Brother Copy Machine, Color",Technology,Copiers,1062.38,403,7691,825461.06,0.4074,0.0524
TEC-CO-10003570,"Sharp Wireless Fax, High-Speed",Technology,Copiers,1062.3,404,7691,826523.36,0.4079,0.0525
